trade_id,amount,currency
1551,46047,GBP
1552,15404,USD
1553,35500,USD
1554,10791,USD
1555,7916,EUR
1556,5286,USD
1557,37597,EUR
1558,25087,EUR
1559,12944,USD
1560,28087,USD
1561,13105,GBP
1562,19749,USD
1563,42212,GBP
1564,28770,GBP
1565,38448,GBP
1566,22864,GBP
1567,16493,USD
1568,20946,GBP
1569,35098,GBP
1570,15047,EUR
1571,36667,GBP
1572,14537,EUR
1573,39042,GBP
1574,21642,USD
1575,35825,EUR
1576,31108,GBP
1577,32014,EUR
1578,18278,EUR
1579,31055,EUR
1580,2443,GBP
1581,7801,EUR
1582,13472,GBP
1583,46445,USD
1584,1519,USD
1585,20318,GBP
1586,6062,GBP
1587,24316,GBP
1588,19558,USD
1589,20375,GBP
1590,26060,EUR
1591,24268,GBP
1592,8709,EUR
1593,10769,GBP
1594,8104,EUR
1595,44069,GBP
1596,19190,USD
1597,36561,USD
1598,25532,USD
1599,42902,GBP
1600,44628,GBP
1601,12936,EUR
1602,28628,EUR
1603,43688,USD
1604,35637,GBP
1605,10766,USD
1606,20559,GBP
1607,14570,GBP
1608,10396,EUR
1609,34577,EUR
1610,14570,GBP
1611,11524,EUR
1612,10902,USD
1613,15594,USD
1614,24115,EUR
1615,12603,GBP
1616,29791,EUR
1617,2534,USD
1618,26152,EUR
1619,908,GBP
1620,5722,USD
1621,49814,GBP
1622,7939,GBP
1623,35531,GBP
1624,643,EUR
1625,22538,GBP
1626,28860,USD
1627,11677,EUR
1628,11915,EUR
1629,13280,USD
1630,22175,EUR
1631,33975,USD
1632,28191,EUR
1633,40668,EUR
1634,20401,USD
1635,21626,USD
1636,46451,GBP
1637,20531,GBP
1638,21604,EUR
1639,20620,EUR
1640,15833,GBP
1641,14930,GBP
1642,22506,GBP
1643,7444,EUR
1644,18553,GBP
1645,44744,GBP
1646,45953,USD
1647,23581,EUR
1648,26654,USD
1649,33166,GBP
1650,16318,USD
1651,42413,GBP
1652,2647,EUR
1653,15150,GBP
1654,21634,GBP
1655,37136,USD
1656,10943,USD
1657,20109,GBP
1658,3143,GBP
1659,30029,EUR
1660,11257,GBP
1661,15876,EUR
1662,12754,USD
1663,43162,USD
1664,9512,USD
1665,39438,USD
1666,17492,USD
1667,12350,EUR
1668,10483,USD
1669,40672,GBP
1670,29783,USD
1671,409,USD
1672,33598,EUR
1673,8092,EUR
1674,38359,EUR
1675,24785,EUR
1676,17357,GBP
1677,15866,EUR
1678,20150,EUR
1679,27829,USD
1680,42615,GBP
1681,48112,EUR
1682,41707,EUR
1683,49322,GBP
1684,48879,USD
1685,10330,EUR
1686,14912,GBP
1687,49533,GBP
1688,36900,USD
1689,30725,EUR
1690,46222,EUR
1691,25574,EUR
1692,23490,EUR
1693,10528,GBP
1694,19207,EUR
1695,23709,EUR
1696,2666,GBP
1697,18912,GBP
1698,11143,USD
1699,5348,GBP
1700,38223,USD
1701,45339,GBP
1702,49588,GBP
1703,20418,GBP
1704,17445,EUR
1705,33458,EUR
1706,48797,GBP
1707,19978,EUR
1708,37564,USD
1709,7586,EUR
1710,47171,USD
1711,29866,GBP
1712,6219,EUR
1713,36871,EUR
1714,14563,EUR
1715,12153,GBP
1716,155,USD
1717,44672,GBP
1718,8931,GBP
1719,40055,GBP
1720,26669,USD
1721,42051,USD
1722,44886,EUR
1723,42693,EUR
1724,41481,GBP
1725,28637,EUR
1726,28310,GBP
1727,26442,EUR
1728,4316,GBP
1729,35689,USD
1730,28996,USD
1731,7952,EUR
1732,29762,EUR
1733,36906,EUR
1734,49870,EUR
1735,31405,USD
1736,22289,GBP
1737,7861,GBP
1738,14908,GBP
1739,10059,EUR
1740,21082,USD
1741,25701,EUR
1742,31757,USD
1743,466,USD
1744,31107,USD
1745,39092,GBP
1746,44117,GBP
1747,18154,USD
1748,24460,GBP
1749,20094,USD
1750,24014,EUR
1751,31986,USD
1752,16653,EUR
1753,24523,EUR
1754,130,USD
1755,31763,USD
1756,24657,EUR
1757,20009,EUR
1758,19047,EUR
1759,42031,USD
1760,21092,GBP
1761,48107,EUR
1762,14118,GBP
1763,29076,USD
1764,37438,GBP
1765,47993,EUR
1766,8219,USD
1767,34778,USD
1768,26203,GBP
1769,21796,EUR
1770,7123,EUR
1771,43965,USD
1772,27132,GBP
1773,8497,USD
1774,35702,GBP
1775,23835,USD
1776,4458,EUR
1777,3923,GBP
1778,5868,USD
1779,28831,GBP
1780,15444,USD
1781,31704,USD
1782,9691,EUR
1783,34169,GBP
1784,22200,USD
1785,39815,USD
1786,36240,GBP
1787,10242,GBP
1788,37755,EUR
1789,41743,USD
1790,22669,GBP
1791,30411,USD
1792,7677,USD
1793,21209,GBP
1794,11019,USD
1795,36380,EUR
1796,44482,EUR
1797,31024,USD
1798,2063,GBP
1799,30501,EUR
1800,20849,USD
1801,20243,EUR
1802,47594,USD
1803,5618,GBP
1804,14408,EUR
1805,33584,EUR
1806,23774,GBP
1807,20467,GBP
1808,4346,USD
1809,381,GBP
1810,4361,GBP
1811,22844,EUR
1812,7384,EUR
1813,24744,USD
1814,49880,EUR
1815,4815,EUR
1816,5762,USD
1817,36352,EUR
1818,36327,USD
1819,19901,GBP
1820,38795,GBP
1821,29526,EUR
1822,29291,EUR
1823,3777,EUR
1824,44158,EUR
1825,40261,USD
1826,4731,GBP
1827,1650,USD
1828,5379,GBP
1829,2741,USD
1830,9487,EUR
1831,34812,GBP
1832,144,USD
1833,32225,EUR
1834,44498,EUR
1835,13101,USD
1836,35727,USD
1837,23608,GBP
1838,15817,USD
1839,6571,USD
1840,28629,GBP
1841,31612,EUR
1842,31078,USD
1843,49027,GBP
1844,16637,USD
1845,18312,GBP
1846,37215,GBP
1847,37277,USD
1848,32712,EUR
1849,17592,EUR
1850,48080,EUR
1851,46098,GBP
1852,16918,USD
1853,9742,USD
1854,33903,GBP
1855,36229,GBP
1856,9009,EUR
1857,1113,EUR
1858,28661,USD
1859,49672,USD
1860,9878,GBP
1861,15280,EUR
1862,26433,GBP
1863,46198,EUR
1864,47324,GBP
1865,16501,EUR
1866,27373,EUR
1867,13001,USD
1868,29061,USD
1869,33982,USD
1870,4789,USD
1871,27087,EUR
1872,18541,USD
1873,4709,EUR
1874,8537,USD
1875,7696,GBP
1876,44175,EUR
1877,11064,EUR
1878,42632,USD
1879,4622,GBP
1880,27601,EUR
1881,32667,USD
1882,30707,GBP
1883,44291,EUR
1884,42615,USD
1885,21823,GBP
1886,41427,GBP
1887,2337,GBP
1888,12321,EUR
1889,37952,GBP
1890,18778,GBP
1891,45868,USD
1892,45417,GBP
1893,22388,EUR
1894,12231,EUR
1895,10078,USD
1896,28548,GBP
1897,18411,USD
1898,44603,USD
1899,35218,USD
1900,45223,USD
1901,49814,EUR
1902,10559,USD
1903,30413,GBP
1904,10415,EUR
1905,5973,USD
1906,23051,USD
1907,16003,GBP
1908,11683,EUR
1909,25969,USD
1910,9011,GBP
1911,5242,GBP
1912,41933,USD
1913,7732,USD
1914,31051,USD
1915,16288,GBP
1916,28654,EUR
1917,6180,USD
1918,1203,EUR
1919,36596,USD
1920,14797,GBP
1921,33230,USD
1922,8981,EUR
1923,19917,GBP
1924,18214,GBP
1925,24779,EUR
1926,2898,GBP
1927,9390,USD
1928,10976,USD
1929,3310,EUR
1930,4447,EUR
1931,32203,USD
1932,19613,GBP
1933,34314,GBP
1934,42069,USD
1935,29563,USD
1936,24852,GBP
1937,1123,EUR
1938,10807,USD
1939,15748,GBP
1940,32993,EUR
1941,40446,EUR
1942,579,USD
1943,7172,USD
1944,31951,GBP
1945,39106,GBP
1946,45640,USD
1947,21293,USD
1948,41769,EUR
1949,1950,EUR
1950,46603,EUR
1951,7018,EUR
1952,31604,GBP
1953,34887,USD
1954,4662,USD
1955,33668,GBP
1956,25366,USD
1957,24055,EUR
1958,45323,USD
1959,27311,EUR
1960,1860,GBP
1961,45854,EUR
1962,40588,USD
1963,31133,EUR
1964,6768,EUR
1965,49394,USD
1966,978,USD
1967,38826,GBP
1968,15155,USD
1969,33725,USD
1970,25559,GBP
1971,38242,EUR
1972,33512,EUR
1973,11854,USD
1974,32523,GBP
1975,16267,GBP
1976,14792,EUR
1977,19304,EUR
1978,44781,EUR
1979,4423,EUR
1980,33537,EUR
1981,4136,GBP
1982,30586,EUR
1983,40211,GBP
1984,13287,USD
1985,43143,GBP
1986,44997,USD
1987,37337,USD
1988,46992,GBP
1989,27546,USD
1990,30574,GBP
1991,16269,GBP
1992,34588,GBP
1993,47688,USD
1994,46389,USD
1995,1108,EUR
1996,18305,EUR
1997,18541,USD
1998,23684,USD
1999,38397,USD
2000,28353,EUR
2001,49812,USD
2002,27868,USD
2003,41479,EUR
2004,14507,GBP
2005,8730,USD
2006,16534,EUR
2007,33002,EUR
2008,26852,USD
2009,23302,GBP
2010,28493,GBP
2011,921,GBP
2012,19277,EUR
2013,2374,USD
2014,5124,EUR
2015,41349,GBP
2016,17163,GBP
2017,43871,GBP
2018,24414,EUR
2019,35068,GBP
2020,37661,USD
2021,12611,USD
2022,1195,EUR
2023,27748,USD
2024,12866,GBP
2025,46086,EUR
2026,1025,EUR
2027,15725,EUR
2028,22654,EUR
2029,15034,USD
2030,31008,GBP
2031,20011,EUR
2032,35908,GBP
2033,26042,GBP
2034,30045,EUR
2035,44066,GBP
2036,45495,USD
2037,48529,USD
2038,5680,EUR
2039,26820,USD
2040,49224,EUR
2041,49728,GBP
2042,34040,USD
2043,37484,GBP
2044,3467,USD
2045,30554,USD
2046,16264,EUR
2047,7165,EUR
2048,3508,EUR
2049,10606,USD
2050,35242,EUR
2051,47646,GBP
2052,48933,GBP
2053,5314,GBP
2054,46080,GBP
2055,45186,EUR
2056,8540,GBP
2057,39654,EUR
2058,24020,EUR
2059,16665,EUR
2060,9902,GBP
2061,40251,USD
2062,30946,USD
2063,10416,USD
2064,8541,GBP
2065,49614,EUR
2066,33336,USD
2067,852,EUR
2068,45962,EUR
2069,43916,USD
2070,29464,USD
2071,31185,USD
2072,27669,GBP
2073,247,USD
2074,37825,EUR
2075,37312,GBP
2076,13239,USD
2077,11270,USD
2078,6108,EUR
2079,24214,USD
2080,34871,USD
2081,49450,GBP
2082,13097,EUR
2083,49396,GBP
2084,18235,EUR
2085,29130,USD
2086,29579,GBP
2087,38525,EUR
2088,45131,USD
2089,37140,EUR
2090,29429,EUR
2091,1124,USD
2092,9728,USD
2093,29267,EUR
2094,24174,EUR
2095,39416,GBP
2096,29645,GBP
2097,11363,EUR
2098,30704,USD
2099,29258,USD
2100,40313,USD
2101,23626,GBP
2102,12515,GBP
2103,10408,GBP
2104,37287,USD
2105,27030,USD
2106,12961,GBP
2107,9997,USD
2108,43767,GBP
2109,7880,GBP
2110,40636,GBP
2111,36627,GBP
2112,48683,GBP
2113,20723,EUR
2114,37021,USD
2115,46914,USD
2116,38513,EUR
2117,21457,USD
2118,5632,USD
2119,42256,USD
2120,46001,USD
2121,11962,GBP
2122,35456,GBP
2123,38060,GBP
2124,17280,USD
2125,20231,USD
2126,41449,EUR
2127,29746,USD
2128,15983,GBP
2129,33804,EUR
2130,21577,USD
2131,22276,USD
2132,15145,EUR
2133,14130,USD
2134,3346,GBP
2135,6766,EUR
2136,32308,USD
2137,396,GBP
2138,15665,GBP
2139,48122,EUR
2140,36650,GBP
2141,41220,EUR
2142,45069,EUR
2143,34046,USD
2144,23541,GBP
2145,966,GBP
2146,8874,GBP
2147,1798,EUR
2148,31523,EUR
2149,6261,EUR
2150,38941,GBP
2151,11407,USD
2152,35196,EUR
2153,32359,USD
2154,48949,USD
2155,28010,EUR
2156,2518,GBP
2157,6657,USD
2158,43712,EUR
2159,34278,GBP
2160,48520,USD
2161,6887,EUR
2162,7234,USD
2163,36417,USD
2164,20822,GBP
2165,34225,EUR
2166,10244,EUR
2167,28137,GBP
2168,18594,GBP
2169,35800,EUR
2170,33739,GBP
2171,13669,GBP
2172,7882,GBP
2173,18344,EUR
2174,40355,GBP
2175,32577,USD
2176,37064,USD
2177,21604,USD
2178,29747,USD
2179,15725,EUR
2180,35156,GBP
2181,28726,EUR
2182,39168,GBP
2183,7471,GBP
2184,44843,GBP
2185,29942,GBP
2186,17397,USD
2187,41541,USD
2188,44201,USD
2189,18725,GBP
2190,3983,EUR
2191,20225,GBP
2192,20433,EUR
2193,31465,EUR
2194,34244,USD
2195,49720,USD
2196,14647,GBP
2197,46637,GBP
2198,16099,EUR
2199,49283,EUR
2200,4788,GBP
2201,13493,EUR
2202,41954,GBP
2203,9995,GBP
2204,46024,GBP
2205,32905,EUR
2206,24545,EUR
2207,49678,EUR
2208,29266,GBP
2209,33044,USD
2210,36829,USD
2211,29401,GBP
2212,48811,EUR
2213,6744,EUR
2214,42862,GBP
2215,43490,USD
2216,37280,GBP
2217,18855,EUR
2218,1148,USD
2219,40486,GBP
2220,567,EUR
2221,2291,EUR
2222,32579,GBP
2223,11139,USD
2224,15914,GBP
2225,20415,EUR
2226,13166,GBP
2227,8380,EUR
2228,2910,GBP
2229,44578,USD
2230,27885,EUR
2231,18106,USD
2232,29645,EUR
2233,14143,USD
2234,25433,EUR
2235,26504,GBP
2236,33662,USD
2237,34354,GBP
2238,39227,EUR
2239,16525,GBP
2240,1367,GBP
2241,2593,GBP
2242,28955,EUR
2243,39358,GBP
2244,45014,GBP
2245,45295,GBP
2246,33310,GBP
2247,42188,GBP
2248,20608,EUR
2249,35269,EUR
2250,9416,EUR
2251,14267,GBP
2252,4860,GBP
2253,28911,GBP
2254,25065,USD
2255,8431,USD
2256,1098,USD
2257,24607,GBP
2258,28025,EUR
2259,6687,USD
2260,38604,EUR
2261,46992,GBP
2262,28471,GBP
2263,4205,GBP
2264,44742,EUR
2265,49006,GBP
2266,6770,USD
2267,7401,EUR
2268,13666,USD
2269,18743,USD
2270,48474,GBP
2271,3394,GBP
2272,8510,GBP
2273,11934,USD
2274,46121,GBP
2275,47612,GBP
2276,49837,GBP
2277,30031,USD
2278,34392,USD
2279,26262,GBP
2280,49388,GBP
2281,6278,EUR
2282,30766,USD
2283,15375,EUR
2284,28721,GBP
2285,25022,USD
2286,45835,EUR
2287,2298,USD
2288,23555,USD
2289,33808,USD
2290,12247,EUR
2291,14454,GBP
2292,21443,EUR
2293,13326,GBP
2294,2159,EUR
2295,12688,EUR
2296,3135,EUR
2297,41044,EUR
2298,39413,USD
2299,31952,GBP
2300,20992,USD
2301,36134,USD
2302,38421,USD
2303,9335,USD
2304,36941,USD
2305,644,USD
2306,48342,EUR
2307,6516,USD
2308,3880,EUR
2309,35044,USD
2310,22468,GBP
2311,21174,GBP
2312,7538,GBP
2313,27960,USD
2314,49586,GBP
2315,36385,EUR
2316,39365,USD
2317,25270,USD
2318,41559,GBP
2319,29321,USD
2320,1919,GBP
2321,19176,USD
2322,20227,USD
2323,1737,USD
2324,47000,USD
2325,48947,USD
2326,2648,GBP
2327,35328,GBP
2328,12858,EUR
2329,32364,GBP
2330,24744,EUR
2331,5041,USD
2332,24705,USD
2333,29954,GBP
2334,18342,EUR
2335,17994,GBP
2336,44729,EUR
2337,9719,EUR
2338,47825,USD
2339,42878,GBP
2340,19744,USD
2341,8456,USD
2342,10011,USD
2343,21046,EUR
2344,12130,GBP
2345,35638,GBP
2346,29248,EUR
2347,1717,USD
2348,8184,EUR
2349,43543,EUR
2350,15511,GBP
2351,44615,GBP
2352,7767,GBP
2353,27925,EUR
2354,10306,EUR
2355,33763,EUR
2356,35376,USD
2357,21703,EUR
2358,27552,EUR
2359,18926,USD
2360,45708,EUR
2361,42374,GBP
2362,37128,EUR
2363,5403,GBP
2364,16448,USD
2365,42152,USD
2366,24205,EUR
2367,17850,GBP
2368,20354,EUR
2369,23529,EUR
2370,19913,EUR
2371,8239,GBP
2372,28611,EUR
2373,15390,GBP
2374,29214,GBP
2375,32898,GBP
2376,44812,EUR
2377,29574,USD
2378,28523,EUR
2379,3090,EUR
2380,279,GBP
2381,41496,GBP
2382,26613,EUR
2383,155,USD
2384,3705,GBP
2385,25102,EUR
2386,15965,GBP
2387,36627,GBP
2388,9732,GBP
2389,18331,GBP
2390,33481,EUR
2391,38392,GBP
2392,19171,EUR
2393,8446,USD
2394,42184,USD
2395,14174,USD
2396,30755,EUR
2397,40146,EUR
2398,3785,USD
2399,29202,GBP
2400,7080,USD
2401,27137,EUR
2402,41181,GBP
2403,13746,USD
2404,9181,GBP
2405,16544,EUR
2406,13469,GBP
2407,25093,USD
2408,2929,EUR
2409,14891,USD
2410,860,EUR
2411,38263,USD
2412,5873,EUR
2413,7663,USD
2414,46298,EUR
2415,34625,EUR
2416,27076,GBP
2417,8262,USD
2418,44665,USD
2419,2759,GBP
2420,11025,USD
2421,30808,GBP
2422,42584,GBP
2423,20849,GBP
2424,47347,EUR
2425,17372,USD
2426,34024,GBP
2427,38556,GBP
2428,1829,EUR
2429,13151,GBP
2430,27812,GBP
2431,44386,EUR
2432,49165,USD
2433,13501,GBP
2434,35379,EUR
2435,27044,USD
2436,4250,EUR
2437,19477,USD
2438,42406,GBP
2439,46545,USD
2440,4186,GBP
2441,377,USD
2442,14815,USD
2443,41976,GBP
2444,15245,USD
2445,34429,EUR
2446,38451,EUR
2447,1417,EUR
2448,27529,USD
2449,28222,GBP
2450,31612,USD
2451,17120,USD
2452,4735,GBP
2453,40940,USD
2454,36237,EUR
2455,48033,USD
2456,13076,EUR
2457,6451,EUR
2458,22717,GBP
2459,24669,USD
2460,18037,USD
2461,5754,EUR
2462,23009,GBP
2463,23990,GBP
2464,1834,GBP
2465,37385,USD
2466,30809,EUR
2467,22537,USD
2468,3431,GBP
2469,18109,EUR
2470,46926,EUR
2471,7118,USD
2472,30402,EUR
2473,48894,USD
2474,37475,EUR
2475,36675,USD
2476,17245,GBP
2477,5742,USD
2478,36228,GBP
2479,13341,EUR
2480,34732,GBP
2481,29120,GBP
2482,33790,EUR
2483,8822,EUR
2484,40560,EUR
2485,15357,GBP
2486,6324,EUR
2487,23503,EUR
2488,46807,GBP
2489,5466,EUR
2490,27703,GBP
2491,16635,USD
2492,46539,USD
2493,6494,USD
2494,41544,USD
2495,13953,EUR
2496,25578,GBP
2497,19935,GBP
2498,21815,EUR
2499,18477,USD
2500,36868,EUR
2501,17337,EUR
2502,19354,EUR
2503,42706,EUR
2504,18539,EUR
2505,33769,GBP
2506,33407,EUR
2507,12677,GBP
2508,31989,GBP
2509,44787,EUR
2510,5037,USD
2511,9778,USD
2512,23926,EUR
2513,19577,EUR
2514,17892,GBP
2515,24399,USD
2516,9040,USD
2517,1065,USD
2518,2366,EUR
2519,19649,EUR
2520,26530,USD
2521,42181,GBP
2522,7042,EUR
2523,15331,EUR
2524,18278,GBP
2525,25075,USD
2526,43621,EUR
2527,8986,EUR
2528,43087,USD
2529,46243,USD
2530,33550,USD
2531,9307,EUR
2532,43758,EUR
2533,3216,USD
2534,13759,EUR
2535,46124,EUR
2536,25243,USD
2537,31792,EUR
2538,18204,USD
2539,9778,GBP
2540,11942,GBP
2541,29957,USD
2542,8124,GBP
2543,23385,EUR
2544,37002,EUR
2545,39139,EUR
2546,49927,GBP
2547,20989,EUR
2548,17311,USD
2549,12334,EUR
2550,30335,GBP
2551,19092,GBP
2552,39036,USD
2553,15694,EUR
2554,12512,GBP
2555,33351,USD
2556,24466,GBP
2557,34533,EUR
2558,31514,GBP
2559,37429,GBP
2560,38493,USD
2561,40755,EUR
2562,27235,GBP
2563,37945,USD
2564,27103,EUR
2565,39700,EUR
2566,29436,USD
2567,35256,GBP
2568,20096,GBP
2569,1389,EUR
2570,27195,GBP
2571,28005,GBP
2572,26952,USD
2573,16005,USD
2574,49356,USD
2575,10565,USD
2576,6811,EUR
2577,2068,GBP
2578,16713,USD
2579,6592,EUR
2580,23879,GBP
2581,19175,EUR
2582,11076,EUR
2583,955,USD
2584,21690,GBP
2585,21475,GBP
2586,11525,USD
2587,30419,USD
2588,3107,EUR
2589,1216,GBP
2590,21977,EUR
2591,28185,EUR
2592,41560,USD
2593,32704,GBP
2594,183,USD
2595,20144,EUR
2596,48390,EUR
2597,1104,EUR
2598,19868,GBP
2599,34536,USD
2600,37667,USD
2601,35196,USD
2602,40456,GBP
2603,40026,USD
2604,30515,EUR
2605,19929,GBP
2606,27045,EUR
2607,1218,EUR
2608,29998,USD
2609,17397,GBP
2610,2096,GBP
2611,30416,EUR
2612,15531,USD
2613,30391,GBP
2614,34855,GBP
2615,41131,EUR
2616,29487,GBP
2617,32524,GBP
2618,31207,GBP
2619,9179,GBP
2620,9697,USD
2621,23408,USD
2622,14327,EUR
2623,26224,GBP
2624,8025,USD
2625,43257,GBP
2626,18641,EUR
2627,14834,USD
2628,45594,EUR
2629,1333,EUR
2630,13159,GBP
2631,1843,GBP
2632,26071,GBP
2633,37175,USD
2634,28919,EUR
2635,17063,USD
2636,965,GBP
2637,20571,EUR
2638,45038,GBP
2639,19831,GBP
2640,32650,GBP
2641,20162,EUR
2642,20515,GBP
2643,30230,USD
2644,16001,GBP
2645,49694,USD
2646,9479,GBP
2647,38638,EUR
2648,1734,EUR
2649,1373,EUR
2650,9386,EUR
2651,41803,GBP
2652,35340,GBP
2653,35289,GBP
2654,48144,EUR
2655,46064,GBP
2656,11520,GBP
2657,29090,USD
2658,22199,USD
2659,37084,EUR
2660,3201,GBP
2661,38554,EUR
2662,30029,USD
2663,19161,USD
2664,44210,GBP
2665,6715,GBP
2666,7618,GBP
2667,45957,EUR
2668,45875,EUR
2669,44364,USD
2670,29578,USD
2671,39697,USD
2672,37761,EUR
2673,49582,EUR
2674,7800,EUR
2675,29109,USD
2676,6763,EUR
2677,23873,EUR
2678,2879,GBP
2679,28731,GBP
2680,49953,EUR
2681,9392,GBP
2682,25062,GBP
2683,33734,USD
2684,30506,USD
2685,49590,GBP
2686,20415,EUR
2687,17370,USD
2688,46084,GBP
2689,18296,USD
2690,44540,EUR
2691,12361,USD
2692,40650,USD
2693,12691,GBP
2694,17800,EUR
2695,44604,USD
2696,32779,GBP
2697,29945,GBP
2698,47247,EUR
2699,3748,GBP
2700,3764,GBP
2701,2029,EUR
2702,14742,USD
2703,22524,EUR
2704,15991,USD
2705,31944,EUR
2706,14279,EUR
2707,24478,GBP
2708,12875,USD
2709,15708,USD
2710,11680,GBP
2711,39120,GBP
2712,9159,GBP
2713,7329,USD
2714,22827,USD
2715,17975,GBP
2716,48507,EUR
2717,28344,GBP
2718,39456,EUR
2719,8093,USD
2720,49779,USD
2721,18352,GBP
2722,18284,USD
2723,35655,EUR
2724,15530,EUR
2725,6882,GBP
2726,13690,EUR
2727,6169,GBP
2728,36210,USD
2729,49350,GBP
2730,19779,EUR
2731,23456,USD
2732,44066,USD
2733,8132,EUR
2734,15878,EUR
2735,1366,GBP
2736,37763,USD
2737,28693,USD
2738,2124,USD
2739,26293,GBP
2740,22356,GBP
2741,11463,EUR
2742,40135,USD
2743,14394,USD
2744,21646,EUR
2745,20572,GBP
2746,22632,EUR
2747,23929,USD
2748,40698,USD
2749,32253,EUR
2750,38653,USD
2751,45954,GBP
2752,28250,GBP
2753,44724,GBP
2754,10222,EUR
2755,25674,USD
2756,12908,EUR
2757,2025,EUR
2758,19605,USD
2759,36114,GBP
2760,34745,USD
2761,41921,EUR
2762,19360,GBP
2763,19303,USD
2764,28414,EUR
2765,27520,GBP
2766,10583,GBP
2767,43550,USD
2768,38634,USD
2769,13257,GBP
2770,39158,EUR
2771,21691,GBP
2772,21956,GBP
2773,39721,EUR
2774,24448,USD
2775,26740,GBP
2776,41197,USD
2777,28310,EUR
2778,13838,GBP
2779,28754,GBP
2780,16077,GBP
2781,15242,EUR
2782,34512,USD
2783,27118,GBP
2784,40891,GBP
2785,17845,GBP
2786,47484,USD
2787,22115,EUR
2788,18147,GBP
2789,3418,EUR
2790,16086,GBP
2791,32869,USD
2792,25345,USD
2793,39411,USD
2794,30854,GBP
2795,2682,EUR
2796,15128,GBP
2797,30756,USD
2798,45420,USD
2799,17386,GBP
2800,35717,USD
2801,30054,USD
2802,31993,GBP
2803,31772,GBP
2804,41292,EUR
2805,35287,GBP
2806,46822,USD
2807,47960,EUR
2808,29137,GBP
2809,3409,USD
2810,5516,EUR
2811,16274,USD
2812,17239,EUR
2813,22426,GBP
2814,2385,USD
2815,11068,EUR
2816,45927,EUR
2817,47959,GBP
2818,38455,GBP
2819,24664,USD
2820,2751,USD
2821,46612,USD
2822,47690,USD
2823,49390,GBP
2824,5306,GBP
2825,6165,USD
2826,46198,EUR
2827,48376,GBP
2828,4512,EUR
2829,10685,EUR
2830,46744,GBP
2831,15454,USD
2832,46901,EUR
2833,8994,EUR
2834,23222,USD
2835,48268,USD
2836,42414,GBP
2837,19653,USD
2838,23187,GBP
2839,48222,USD
2840,11262,USD
2841,43494,USD
2842,48206,EUR
2843,29401,EUR
2844,2841,EUR
2845,5903,USD
2846,44898,GBP
2847,37285,EUR
2848,30190,GBP
2849,2473,GBP
2850,9656,USD
2851,4346,GBP
2852,34339,USD
2853,4044,USD
2854,11130,GBP
2855,4729,USD
2856,1331,USD
2857,15398,USD
2858,21578,USD
2859,42017,USD
2860,43132,EUR
2861,28943,EUR
2862,28111,GBP
2863,34858,EUR
2864,9754,USD
2865,32106,GBP
2866,38872,GBP
2867,11597,USD
2868,7394,USD
2869,45524,EUR
2870,9075,GBP
2871,16547,USD
2872,44909,EUR
2873,19351,USD
2874,20816,GBP
2875,48577,USD
2876,21144,EUR
2877,6555,EUR
2878,6467,GBP
2879,28779,GBP
2880,895,EUR
2881,44835,EUR
2882,17888,USD
2883,25630,USD
2884,15275,EUR
2885,16323,USD
2886,16638,GBP
2887,24877,GBP
2888,31660,GBP
2889,26440,EUR
2890,22039,USD
2891,32601,GBP
2892,44489,GBP
2893,6679,EUR
2894,39079,USD
2895,45867,USD
2896,11840,USD
2897,28776,EUR
2898,23453,GBP
2899,25682,GBP
2900,18823,EUR
2901,4451,USD
2902,30341,USD
2903,38506,USD
2904,1325,EUR
2905,32996,USD
2906,21871,USD
2907,36312,EUR
2908,13001,GBP
2909,35495,GBP
2910,48185,EUR
2911,27867,USD
2912,22784,USD
2913,48057,USD
2914,14807,GBP
2915,37163,GBP
2916,38411,USD
2917,47938,EUR
2918,5242,USD
2919,42123,USD
2920,10861,GBP
2921,222,GBP
2922,7652,USD
2923,11929,GBP
2924,38479,EUR
2925,28711,EUR
2926,22139,EUR
2927,32669,GBP
2928,37115,EUR
2929,42324,GBP
2930,26469,GBP
2931,23782,USD
2932,27581,USD
2933,30330,EUR
2934,16717,USD
2935,25371,EUR
2936,21703,EUR
2937,49071,GBP
2938,23026,USD
2939,27361,EUR
2940,31107,EUR
2941,7730,EUR
2942,5451,USD
2943,38658,USD
2944,28007,GBP
2945,6725,USD
2946,49767,USD
2947,29182,EUR
2948,12307,GBP
2949,42586,GBP
2950,10317,GBP
2951,34622,GBP
2952,11574,USD
2953,30209,EUR
2954,49813,USD
2955,22571,EUR
2956,44163,EUR
2957,26160,GBP
2958,4538,EUR
2959,12764,GBP
2960,38923,GBP
2961,20641,EUR
2962,34373,GBP
2963,18333,EUR
2964,1636,EUR
2965,16843,EUR
2966,10698,USD
2967,5230,EUR
2968,4166,USD
2969,12457,EUR
2970,5129,GBP
2971,49082,GBP
2972,48016,EUR
2973,49165,EUR
2974,27301,USD
2975,28396,EUR
2976,32329,EUR
2977,23194,EUR
2978,27493,USD
2979,8777,GBP
2980,20956,GBP
2981,17528,USD
2982,42940,EUR
2983,4399,EUR
2984,14036,GBP
2985,13584,GBP
2986,29014,EUR
2987,40397,EUR
2988,40800,GBP
2989,30032,USD
2990,36628,GBP
2991,15775,USD
2992,28542,EUR
2993,17500,USD
2994,24476,EUR
2995,36628,GBP
2996,16359,GBP
2997,42453,EUR
2998,17175,GBP
2999,9327,EUR
